,CD141+_1,CD141+_2,CD141+_3,CD141+_4,CD1C+_1,CD1C+_2,CD1C+_3,CD1C+_4,IL7R+CCR7+_1,IL7R+CCR7+_2,IL7R+CCR7+_3,IL7R+CCR7+_4
C11orf24,11.8405550066288,11.7664968710408,13.9267008115847,10.4832832724429,13.7784138394455,13.9687078946144,13.2844988905468,13.506355867662,7.83935302092171,6.4546471937577,6.11312288878555,8.2145869524075
LRP5,1.85727003361184,2.98656886744199,2.59212912814004,0.609755504387795,2.17527011852931,0.986587320646639,1.52802789354998,1.45945382922439,0.879884391883242,1.51192866951092,1.12596239234283,3.1293309374812
PPP6R3,38.5658956042984,49.0015161207751,45.1311893513771,39.599233147689,39.4816943555946,41.5658738244826,50.1898223446674,33.2595237477729,45.3369672661547,46.0660548588382,33.8455753822093,61.0314982802617
GAL,0.800574299803033,0,0,0,0,0,0,0,0,0,0,0
TESMIN,0,0.139648008955094,0.171201396642542,0,0.696578246581085,0,0.094984559815271,0.490722954221077,0.429145107404948,0.614509509479575,0.694082880519006,0.491124989568589
CPT1A,20.5295785791075,25.0387795205233,22.5379836694994,20.6512798299251,22.2807422457074,18.8261953000579,26.8934734783837,23.3263829505678,22.3693221844518,26.0619926037752,18.4567217955198,24.0145856202973
MRPL21,10.3153644293205,10.3803207449424,13.0792412831116,10.263503320784,14.310885691136,15.5119670993664,10.9828376971818,14.6918978348982,9.15626026622831,10.404374705881,9.92952687434979,10.0392380301311
IGHMBP2,11.1882270668529,9.02134346085545,10.220449739792,13.3714241868626,12.2554134245933,10.3748536994436,9.96966657145987,5.66089129999896,7.16307240721139,8.72313912488238,9.03562323828977,11.4471118830576
MRGPRD,10.504429865428,6.4086003678949,2.92900305253126,2.77915774108723,0,1.29610491143774,1.72063645156049,0,0,0,0,2.66900502871452
MRGPRF,0,0,0.242441793303217,0.195532875301549,0,0,0,0,0,0,0,0
TPCN2,2.6314705176838,2.05958744939333,1.5700009955225,2.19305626512479,1.69906699629701,2.3829776772967,2.74786461222662,1.59063474637559,1.74459053282443,2.6259589514977,2.30605302961562,3.03662155978547
MYEOV,0.345992882228704,0.563264301651905,0,0.571205612317077,0.594342420683274,0,0.147352376968744,0.217506610332184,0,0,0.769108176684529,0.228569047671828
CCND1,11.6895450297327,25.2633772397541,28.7386887742478,6.28089649485713,4.92119551490656,1.88861001380928,2.86772741926748,6.39190233344725,5.70087733466329,5.73905231718627,3.29299318712962,6.16836717747355
FGF19,0,0,0,0,0.996274845682257,0,0,0,0,0,0,0
ANO1,0,0,0.165855795817298,0.089176760600906,0.134965650633033,0,0,0,0.138581819824673,0,0,0.126877354333326
